pso_options_c1,pso_options_c2,pso_options_w,pso_n_particles,pso_iter,origin_time,pso_time,origin_score,pso_score
3.2,1.6,0.4,70,75,4.127596100000119,9.492276300000412,0.5528441667556763,0.30340805649757385
3.2,1.6,0.4,120,50,4.094718700000158,9.469952700000249,0.5528441667556763,0.4206659197807312
3.2,1.6,0.4,120,75,4.123554600000716,9.480840300000636,0.5528441667556763,0.43719571828842163
3.2,1.6,0.9,20,50,4.08655970000018,9.480822599999556,0.5528441667556763,0.5528441667556763
3.2,1.6,0.9,20,75,4.1099277000002985,9.452397700000802,0.5528441667556763,0.38197627663612366
3.2,1.6,0.9,70,50,4.088658200000282,9.519439099999545,0.5528441667556763,0.4206659197807312
3.2,1.6,0.9,70,75,4.048872899999878,9.451207999999497,0.5528441667556763,0.30288389325141907
3.2,1.6,0.9,120,50,4.080790699999852,9.44228109999949,0.5528441667556763,0.43719571828842163
3.2,1.6,0.9,120,75,4.078756599999906,9.469677299999603,0.5528441667556763,0.35162118077278137
3.2,1.6,1.4,20,50,4.029096899999786,9.45889089999946,0.5528441667556763,0.3340384364128113
3.2,1.6,1.4,20,75,4.069738600000164,9.484883800000716,0.5528441667556763,0.43719571828842163
3.2,1.6,1.4,70,50,4.097519299999476,9.516382000000704,0.5528441667556763,0.33867570757865906
3.2,1.6,1.4,70,75,4.059193800000685,9.483363199999985,0.5528441667556763,0.3201330900192261
3.2,1.6,1.4,120,50,4.062863799999832,9.494091399999888,0.5528441667556763,0.32715508341789246
3.2,1.6,1.4,120,75,4.132372000000032,9.471569100000124,0.5528441667556763,0.3234420120716095
3.2,1.6,1.9,20,50,4.085524000000078,9.4913975999998,0.5528441667556763,0.4206659197807312
3.2,1.6,1.9,20,75,4.039557300000524,9.46316619999925,0.5528441667556763,0.35638317465782166
3.2,1.6,1.9,70,50,4.078805199999806,9.553629400000318,0.5528441667556763,0.43719571828842163
3.2,1.6,1.9,70,75,4.107824400000027,9.474976000000424,0.5528441667556763,0.43719571828842163
3.2,1.6,1.9,120,50,4.079075399999965,9.463649199999963,0.5528441667556763,0.3477468490600586
3.2,1.6,1.9,120,75,4.067724799999269,9.52255200000036,0.5528441667556763,0.3477468490600586
3.2,2.4000000000000004,0.4,20,50,4.114297000000079,9.476461899999777,0.5528441667556763,0.3326728641986847
3.2,2.4000000000000004,0.4,20,75,4.070375199999944,9.458036700000775,0.5528441667556763,0.5528441667556763
3.2,2.4000000000000004,0.4,70,50,4.037210800000139,9.57203279999976,0.5528441667556763,0.3194373548030853
3.2,2.4000000000000004,0.4,70,75,4.1591475999994145,9.733393299999989,0.5528441667556763,0.4206659197807312
3.2,2.4000000000000004,0.4,120,50,4.175288399999772,9.47451319999982,0.5528441667556763,0.3535175919532776
3.2,2.4000000000000004,0.4,120,75,4.0406253999999535,9.475231000000349,0.5528441667556763,0.2910921573638916
3.2,2.4000000000000004,0.9,20,50,4.091123600000174,9.474565700000312,0.5528441667556763,0.3076555132865906
3.2,2.4000000000000004,0.9,20,75,4.041212000000087,9.485361899999589,0.5528441667556763,0.32088977098464966
3.2,2.4000000000000004,0.9,70,50,4.124801999999363,9.502264899999318,0.5528441667556763,0.38447704911231995
3.2,2.4000000000000004,0.9,70,75,4.105415300000459,9.438419499999327,0.5528441667556763,0.38447704911231995
3.2,2.4000000000000004,0.9,120,50,4.035439199999928,9.493012200000521,0.5528441667556763,0.35638317465782166
3.2,2.4000000000000004,0.9,120,75,4.0548289999997,9.470093099999758,0.5528441667556763,0.3256196081638336
3.2,2.4000000000000004,1.4,20,50,4.020388599999933,9.493184999999357,0.5528441667556763,0.3567715585231781
3.2,2.4000000000000004,1.4,20,75,4.080294500000491,9.440262000000075,0.5528441667556763,0.3201330900192261
3.2,2.4000000000000004,1.4,70,50,4.0462908999998035,9.452965000000404,0.5528441667556763,0.33867570757865906
3.2,2.4000000000000004,1.4,70,75,4.121859800000493,9.504674900000282,0.5528441667556763,0.4206659197807312
3.2,2.4000000000000004,1.4,120,50,4.047403999999915,9.46416760000011,0.5528441667556763,0.4206659197807312
3.2,2.4000000000000004,1.4,120,75,4.1299668000001475,9.48616260000017,0.5528441667556763,0.3477468490600586
3.2,2.4000000000000004,1.9,20,50,4.08516789999976,9.451745899999878,0.5528441667556763,0.35162118077278137
3.2,2.4000000000000004,1.9,20,75,4.0985167000008005,9.552351100000124,0.5528441667556763,0.32609525322914124
3.2,2.4000000000000004,1.9,70,50,4.067564500000117,9.462732100000721,0.5528441667556763,0.3256196081638336
3.2,2.4000000000000004,1.9,70,75,4.073019000000386,9.429598400000032,0.5528441667556763,0.43719571828842163
3.2,2.4000000000000004,1.9,120,50,4.036420299999918,9.514452399999755,0.5528441667556763,0.3282504677772522
3.2,2.4000000000000004,1.9,120,75,4.108582199999546,9.454361000000063,0.5528441667556763,0.5528441667556763
3.2,3.2,0.4,20,50,4.046124800000143,9.511167800000294,0.5528441667556763,0.38197627663612366
3.2,3.2,0.4,20,75,4.0696764000003895,9.466607099999237,0.5528441667556763,0.3477468490600586
3.2,3.2,0.4,70,50,4.1017799999999625,9.460702700000184,0.5528441667556763,0.34751710295677185
3.2,3.2,0.4,70,75,4.136591000000408,9.480118999999831,0.5528441667556763,0.3535175919532776
3.2,3.2,0.4,120,50,4.088362100000268,9.45915100000002,0.5528441667556763,0.35638317465782166
3.2,3.2,0.4,120,75,4.058777299999747,9.44550580000032,0.5528441667556763,0.3535175919532776
3.2,3.2,0.9,20,50,4.145223800000167,9.455431400000634,0.5528441667556763,0.32609525322914124
3.2,3.2,0.9,20,75,4.070197199999711,9.492986399999609,0.5528441667556763,0.30340805649757385
3.2,3.2,0.9,70,50,4.084522500000276,9.444629099999474,0.5528441667556763,0.3194373548030853
3.2,3.2,0.9,70,75,4.056603999999425,9.522931499999686,0.5528441667556763,0.3326728641986847
3.2,3.2,0.9,120,50,4.036514699999316,9.482456099999581,0.5528441667556763,0.5528441667556763
3.2,3.2,0.9,120,75,4.213201200000185,9.43713200000002,0.5528441667556763,0.35162118077278137
3.2,3.2,1.4,20,50,4.108047700000498,9.452463999999964,0.5528441667556763,0.38447704911231995
3.2,3.2,1.4,20,75,4.101773399999729,9.533945199999835,0.5528441667556763,0.34751710295677185
3.2,3.2,1.4,70,50,4.056197800000518,9.487455399999817,0.5528441667556763,0.34751710295677185
3.2,3.2,1.4,70,75,4.132826199999727,9.479264700000385,0.5528441667556763,0.3201330900192261
3.2,3.2,1.4,120,50,4.081656699999257,9.45228330000009,0.5528441667556763,0.38447704911231995
3.2,3.2,1.4,120,75,4.169981199999711,9.490031000000272,0.5528441667556763,0.3282504677772522
3.2,3.2,1.9,20,50,4.087139600000228,9.425321499999882,0.5528441667556763,0.4206659197807312
3.2,3.2,1.9,20,75,4.09078320000026,9.576197100000172,0.5528441667556763,0.3705022931098938
3.2,3.2,1.9,70,50,4.077878199999759,9.48137879999922,0.5528441667556763,0.38447704911231995
3.2,3.2,1.9,70,75,4.025019700000485,9.457333600000311,0.5528441667556763,0.3567715585231781
3.2,3.2,1.9,120,50,4.0354466999997385,9.478774399999566,0.5528441667556763,0.38447704911231995
3.2,3.2,1.9,120,75,4.068658500000311,9.462175599998773,0.5528441667556763,0.3477468490600586
